usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,infragenericEpithet,specificEpithet,type,formattedName,matchType,confidence,domain,kingdom,phylum,subphylum,class,order,suborder,family,subfamily,tribe,subtribe,genus,subgenus,species,domainKey,kingdomKey,phylumKey,subphylumKey,classKey,orderKey,suborderKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,easin_checklistKey,is_alternative,subclass,infraclass,subterclass,superorder,infraorder,superfamily,subclassKey,infraclassKey,subterclassKey,superorderKey,infraorderKey,superfamilyKey,subkingdom,subkingdomKey,infraspecificEpithet,variety,varietyKey,acceptedUsageKey,acceptedScientificName,infraphylum,parvphylum,gigaclass,superclass,infraphylumKey,parvphylumKey,gigaclassKey,superclassKey,megaclass,megaclassKey,section_botany,section_botanyKey,note,subspecies,subspeciesKey,processingFlags,series_zoology,series_zoologyKey,infrakingdom,infrakingdomKey,section_zoology,subsection_zoology,section_zoologyKey,subsection_zoologyKey,unranked,realm,unrankedKey,realmKey,parvorder,parvorderKey,epifamily,epifamilyKey,supertribe,supertribeKey,nanorder,nanorderKey,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
9C4T,"Acipenser baerii Brandt, 1869",Acipenser baerii,"Brandt, 1869",SPECIES,ZOOLOGICAL,ACCEPTED,Acipenser,,baerii,SCIENTIFIC,"<i>Acipenser</i> <i>baerii</i> Brandt, 1869",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Chondrostei,Acipenseriformes,,Acipenseridae,,,,Acipenser,,Acipenser baerii,CS5HF,N,CH2,8V4V3,8V4V9,MJ,,KTYZ7,,,,KV2P8,,9C4T,FALSE,"Acipenser baerii Brandt, 1869",Animalia,R00174,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acipenser baerii,"Brandt, 1869",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,,,
9C5J,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1833",Acipenser gueldenstaedtii,"Brandt & Ratzeburg, 1833",SPECIES,ZOOLOGICAL,ACCEPTED,Acipenser,,gueldenstaedtii,SCIENTIFIC,"<i>Acipenser</i> <i>gueldenstaedtii</i> Brandt & Ratzeburg, 1833",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Chondrostei,Acipenseriformes,,Acipenseridae,,,,Acipenser,,Acipenser gueldenstaedtii,CS5HF,N,CH2,8V4V3,8V4V9,MJ,,KTYZ7,,,,KV2P8,,9C5J,FALSE,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831",Animalia,R00176,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acipenser gueldenstaedtii,"Brandt & Ratzeburg, 1831",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,,,
64KGJ,"Acipenser ruthenus Linnaeus, 1758",Acipenser ruthenus,"Linnaeus, 1758",SPECIES,ZOOLOGICAL,ACCEPTED,Acipenser,,ruthenus,SCIENTIFIC,"<i>Acipenser</i> <i>ruthenus</i> Linnaeus, 1758",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Chondrostei,Acipenseriformes,,Acipenseridae,,,,Acipenser,,Acipenser ruthenus,CS5HF,N,CH2,8V4V3,8V4V9,MJ,,KTYZ7,,,,KV2P8,,64KGJ,FALSE,"Acipenser ruthenus Linnaeus, 1758",Animalia,R00179,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acipenser ruthenus,"Linnaeus, 1758",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,,,
9C7L,"Acipenser stellatus Pallas, 1771",Acipenser stellatus,"Pallas, 1771",SPECIES,ZOOLOGICAL,ACCEPTED,Acipenser,,stellatus,SCIENTIFIC,"<i>Acipenser</i> <i>stellatus</i> Pallas, 1771",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Chondrostei,Acipenseriformes,,Acipenseridae,,,,Acipenser,,Acipenser stellatus,CS5HF,N,CH2,8V4V3,8V4V9,MJ,,KTYZ7,,,,KV2P8,,9C7L,FALSE,"Acipenser stellatus Pallas, 1771",Animalia,R00181,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acipenser stellatus,"Pallas, 1771",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,,,
9C7V,"Acipenser transmontanus Richardson, 1836",Acipenser transmontanus,"Richardson, 1836",SPECIES,ZOOLOGICAL,ACCEPTED,Acipenser,,transmontanus,SCIENTIFIC,"<i>Acipenser</i> <i>transmontanus</i> Richardson, 1836",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Chondrostei,Acipenseriformes,,Acipenseridae,,,,Acipenser,,Acipenser transmontanus,CS5HF,N,CH2,8V4V3,8V4V9,MJ,,KTYZ7,,,,KV2P8,,9C7V,FALSE,"Acipenser transmontanus Richardson, 1836",Animalia,R00182,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acipenser transmontanus,"Richardson, 1836",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,,,
9KZ2,"Acrocalanus gibber Giesbrecht, 1888",Acrocalanus gibber,"Giesbrecht, 1888",SPECIES,ZOOLOGICAL,ACCEPTED,Acrocalanus,,gibber,SCIENTIFIC,"<i>Acrocalanus</i> <i>gibber</i> Giesbrecht, 1888",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Copepoda,,,Paracalanidae,,,,Acrocalanus,,Acrocalanus gibber,CS5HF,N,RT,KZX8B,B8V3R,,,7NK9X,,,,7NMSV,,9KZ2,FALSE,"Acrocalanus gibber Giesbrecht, 1888",Animalia,R19667,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,Neocopepoda,,Gymnoplea,,,,7NF5S,,7NF5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acrocalanus gibber,"Giesbrecht, 1888",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,,,,,
M8D8R,"Acrochaetium catenulatum M.A.Howe, 1914",Acrochaetium catenulatum,"M.A.Howe, 1914",SPECIES,BOTANICAL,ACCEPTED,Acrochaetium,,catenulatum,SCIENTIFIC,"<i>Acrochaetium</i> <i>catenulatum</i> M.A.Howe, 1914",EXACT,100,Eukaryota,Plantae,Rhodophyta,Eurhodophytina,Florideophyceae,Acrochaetiales,,Acrochaetiaceae,,,,Acrochaetium,,Acrochaetium catenulatum,CS5HF,P,L2MHG,6S,BN,MN,,5YF,,,,NCD,,M8D8R,FALSE,Acrochaetium catenulatum M.A.Howe,,R00215,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acrochaetium catenulatum,M.A.Howe,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
9N4T,"Acromegalomma claparedei (Gravier, 1906)",Acromegalomma claparedei,"(Gravier, 1906)",SPECIES,ZOOLOGICAL,ACCEPTED,Acromegalomma,,claparedei,SCIENTIFIC,"<i>Acromegalomma</i> <i>claparedei</i> (Gravier, 1906)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Sabellida,,Sabellidae,Sabellinae,,,Acromegalomma,,Acromegalomma claparedei,CS5HF,N,NN,,B8TXG,84JR7,,84KR7,857XZ,,,84L5T,,9N4T,FALSE,"Acromegalomma claparedei (Gravier, 1906)",Animalia,R20263,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acromegalomma claparedei,"(Gravier, 1906)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Sabellida,Sabellidae,,,,,
9NVY,"Acropoma japonicum Günther, 1859",Acropoma japonicum,"Günther, 1859",SPECIES,ZOOLOGICAL,ACCEPTED,Acropoma,,japonicum,SCIENTIFIC,"<i>Acropoma</i> <i>japonicum</i> Günther, 1859",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Acropomatiformes,,Acropomatidae,,,,Acropoma,,Acropoma japonicum,CS5HF,N,CH2,8V4V3,8V4VD,KV39Q,,KTYZ8,,,,KV39P,,9NVY,FALSE,"Acropoma japonicum Günther, 1859",Animalia,R18216,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acropoma japonicum,"Günther, 1859",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Perciformes,Acropomatidae,,,,,
L4ZHW,Acrothamnion preissii (Sonder) E.M.Wollaston,Acrothamnion preissii,(Sonder) E.M.Wollaston,SPECIES,,ACCEPTED,Acrothamnion,,preissii,SCIENTIFIC,<i>Acrothamnion</i> <i>preissii</i> (Sonder) E.M.Wollaston,EXACT,100,Eukaryota,Plantae,Rhodophyta,Eurhodophytina,Florideophyceae,Ceramiales,,Ceramiaceae,,,,Acrothamnion,,Acrothamnion preissii,CS5HF,P,L2MHG,6S,BN,WG,,7VZ,,,,NKJ,,L4ZHW,FALSE,"Acrothamnion preissii (Sonder) E.M.Wollaston, 1968",Plantae,R00226,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acrothamnion preissii,"(Sonder) E.M.Wollaston, 1968",,,A,TRUE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,Rhodophyta,Florideophyceae,Ceramiales,Champiaceae,,,,,
L4ZLV,"Acrothrix gracilis Kylin, 1907",Acrothrix gracilis,"Kylin, 1907",SPECIES,BOTANICAL,ACCEPTED,Acrothrix,,gracilis,SCIENTIFIC,"<i>Acrothrix</i> <i>gracilis</i> Kylin, 1907",EXACT,100,Eukaryota,Chromista,Ochrophyta,,Phaeophyceae,Chordariales,,Chordariaceae,,,,Acrothrix,,Acrothrix gracilis,CS5HF,C,5H,,7NF4S,7NF8W,,7NGR8,,,,7NMT6,,L4ZLV,FALSE,Acrothrix gracilis Kylin,Chromista,R00227,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Harosa,D3MRQ,,,,,,,,,,,,,,,,,,,,,,,,Heterokonta,D3MRV,,,,,,,,,,,,,,,,,,,Acrothrix gracilis,Kylin,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Ochrophyta,Phaeophyceae,Ectocarpales,Chordariaceae,,,,,
9S59,"Actaea savignii (H. Milne Edwards, 1834)",Actaea savignii,"(H. Milne Edwards, 1834)",SPECIES,ZOOLOGICAL,ACCEPTED,Actaea,,savignii,SCIENTIFIC,"<i>Actaea</i> <i>savignii</i> (H. Milne Edwards, 1834)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Xanthidae,Actaeinae,,,Actaea,,Actaea savignii,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NLKC,8479K,,,KZMLX,,9S59,FALSE,"Actaea savignii (H.Milne Edwards, 1834)",Animalia,R17594,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Brachyura,Xanthoidea,,,,,B8WMW,7NFRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eubrachyura,Heterotremata,B94FL,8PS7R,,,,,,,,,,,,,,,Actaea savignii,"(H.Milne Edwards, 1834)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Xanthidae,,,,,
9SG4,"Acteocina crithodes (Melvill & Standen, 1901)",Acteocina crithodes,"(Melvill & Standen, 1901)",SPECIES,ZOOLOGICAL,ACCEPTED,Acteocina,,crithodes,SCIENTIFIC,"<i>Acteocina</i> <i>crithodes</i> (Melvill & Standen, 1901)",EXACT,100,Eukaryota,Animalia,Mollusca,,Gastropoda,,,Tornatinidae,,,,Acteocina,,Acteocina crithodes,CS5HF,N,M2L,,7NF3Y,,,7NLCQ,,,,7NMTG,,9SG4,FALSE,"Acteocina crithodes (Melvill & Standen, 1901)",Animalia,R00238,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Heterobranchia,Euthyneura,Tectipleura,,,Bulloidea,7NVXJ,CFV7Q,7VBDS,,,7NGJ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acteocina crithodes,"(Melvill & Standen, 1901)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,,,,,
9SH3,"Acteocina mucronata (R. A. Philippi, 1849)",Acteocina mucronata,"(R. A. Philippi, 1849)",SPECIES,ZOOLOGICAL,ACCEPTED,Acteocina,,mucronata,SCIENTIFIC,"<i>Acteocina</i> <i>mucronata</i> (R. A. Philippi, 1849)",EXACT,100,Eukaryota,Animalia,Mollusca,,Gastropoda,,,Tornatinidae,,,,Acteocina,,Acteocina mucronata,CS5HF,N,M2L,,7NF3Y,,,7NLCQ,,,,7NMTG,,9SH3,FALSE,"Acteocina mucronata (Philippi, 1849)",Animalia,R00239,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Heterobranchia,Euthyneura,Tectipleura,,,Bulloidea,7NVXJ,CFV7Q,7VBDS,,,7NGJ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acteocina mucronata,"(Philippi, 1849)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,,,,,
9V8R,"Actumnus globulus Heller, 1861",Actumnus globulus,"Heller, 1861",SPECIES,ZOOLOGICAL,ACCEPTED,Actumnus,,globulus,SCIENTIFIC,"<i>Actumnus</i> <i>globulus</i> Heller, 1861",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Pilumnidae,Pilumninae,,,Actumnus,,Actumnus globulus,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NKGZ,847HB,,,7NMV8,,9V8R,FALSE,"Actumnus globulus Heller, 1861",Animalia,R00250,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Brachyura,Pilumnoidea,,,,,B8WMW,7NGW3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eubrachyura,Heterotremata,B94FL,8PS7R,,,,,,,,,,,,,,,Actumnus globulus,"Heller, 1861",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Pilumnidae,,,,,
64Z78,"Aequorea globosa Eschscholtz, 1829",Aequorea globosa,"Eschscholtz, 1829",SPECIES,ZOOLOGICAL,ACCEPTED,Aequorea,,globosa,SCIENTIFIC,"<i>Aequorea</i> <i>globosa</i> Eschscholtz, 1829",EXACT,100,Eukaryota,Animalia,Cnidaria,,Hydrozoa,Leptothecata,,Aequoreidae,,,,Aequorea,,Aequorea globosa,CS5HF,N,CN2,,B8V3X,7NG7R,,7NFV5,,,,7NMZX,,64Z78,FALSE,"Aequorea globosa Eschscholtz, 1829",Animalia,R17473,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Hydroidolina,,,,,,7NF5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aequorea globosa,"Eschscholtz, 1829",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,,,,,
64Z6Y,"Aequorea macrodactyla (Brandt, 1835)",Aequorea macrodactyla,"(Brandt, 1835)",SPECIES,ZOOLOGICAL,ACCEPTED,Aequorea,,macrodactyla,SCIENTIFIC,"<i>Aequorea</i> <i>macrodactyla</i> (Brandt, 1835)",EXACT,100,Eukaryota,Animalia,Cnidaria,,Hydrozoa,Leptothecata,,Aequoreidae,,,,Aequorea,,Aequorea macrodactyla,CS5HF,N,CN2,,B8V3X,7NG7R,,7NFV5,,,,7NMZX,,64Z6Y,FALSE,"Aequorea macrodactyla (Brandt, 1835)",Animalia,R19307,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Hydroidolina,,,,,,7NF5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aequorea macrodactyla,"(Brandt, 1835)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,,,,,
64Z7N,"Aequorea vitrina Gosse, 1853",Aequorea vitrina,"Gosse, 1853",SPECIES,ZOOLOGICAL,ACCEPTED,Aequorea,,vitrina,SCIENTIFIC,"<i>Aequorea</i> <i>vitrina</i> Gosse, 1853",EXACT,100,Eukaryota,Animalia,Cnidaria,,Hydrozoa,Leptothecata,,Aequoreidae,,,,Aequorea,,Aequorea vitrina,CS5HF,N,CN2,,B8V3X,7NG7R,,7NFV5,,,,7NMZX,,64Z7N,FALSE,"Aequorea vitrina Gosse, 1853",Animalia,R19668,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Hydroidolina,,,,,,7NF5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aequorea vitrina,"Gosse, 1853",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,,,,,
65BFY,"Aetea ligulata Busk, 1852",Aetea ligulata,"Busk, 1852",SPECIES,ZOOLOGICAL,ACCEPTED,Aetea,,ligulata,SCIENTIFIC,"<i>Aetea</i> <i>ligulata</i> Busk, 1852",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Aeteina,Aeteidae,,,,Aetea,,Aetea ligulata,CS5HF,N,622CG,,84JND,84JWL,BDZDQ,84JV3,,,,84L67,,65BFY,FALSE,"Aetea ligulata Busk, 1852",,R00346,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Aeteoidea,,,,,,84JZ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetea ligulata,"Busk, 1852",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
65BFW,"Aetea longicollis (Jullien, 1903)",Aetea longicollis,"(Jullien, 1903)",SPECIES,ZOOLOGICAL,ACCEPTED,Aetea,,longicollis,SCIENTIFIC,"<i>Aetea</i> <i>longicollis</i> (Jullien, 1903)",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Aeteina,Aeteidae,,,,Aetea,,Aetea longicollis,CS5HF,N,622CG,,84JND,84JWL,BDZDQ,84JV3,,,,84L67,,65BFW,FALSE,"Aetea longicollis (Jullien, 1903)",,R00347,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Aeteoidea,,,,,,84JZ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetea longicollis,"(Jullien, 1903)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
65BGC,"Aetea truncata (Landsborough, 1852)",Aetea truncata,"(Landsborough, 1852)",SPECIES,ZOOLOGICAL,ACCEPTED,Aetea,,truncata,SCIENTIFIC,"<i>Aetea</i> <i>truncata</i> (Landsborough, 1852)",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Aeteina,Aeteidae,,,,Aetea,,Aetea truncata,CS5HF,N,622CG,,84JND,84JWL,BDZDQ,84JV3,,,,84L67,,65BGC,FALSE,"Aetea truncata (Landsborough, 1852)",,R00349,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Aeteoidea,,,,,,84JZ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetea truncata,"(Landsborough, 1852)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
65DRH,"Aeverrillia setigera (Hincks, 1887)",Aeverrillia setigera,"(Hincks, 1887)",SPECIES,ZOOLOGICAL,ACCEPTED,Aeverrillia,,setigera,SCIENTIFIC,"<i>Aeverrillia</i> <i>setigera</i> (Hincks, 1887)",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Ctenostomatida,Stoloniferina,Aeverrilliidae,,,,Aeverrillia,,Aeverrillia setigera,CS5HF,N,622CG,,84JND,84JX2,85GCS,84K5Q,,,,84L6B,,65DRH,FALSE,"Aeverrillia setigera (Hincks, 1887)",Animalia,R16523,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Aeverrillioidea,,,,,,84JZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aeverrillia setigera,"(Hincks, 1887)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Bryozoa,Gymnolaemata,Ctenostomatida,Aeverrilliidae,,,,,
65FZN,"Afrocardium richardi (Audouin, 1826)",Afrocardium richardi,"(Audouin, 1826)",SPECIES,ZOOLOGICAL,ACCEPTED,Afrocardium,,richardi,SCIENTIFIC,"<i>Afrocardium</i> <i>richardi</i> (Audouin, 1826)",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,Cardiida,,Cardiidae,Orthocardiinae,,,Afrocardium,,Afrocardium richardi,CS5HF,N,M2L,,7NF3C,BMGWH,,7NGCJ,7NXWY,,,7NN85,,65FZN,FALSE,"Afrocardium richardi (Audouin, 1826)",Animalia,R00359,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,,Cardioidea,7NVXG,7NVXR,7VBDP,7NVY2,,7NFMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrocardium richardi,"(Audouin, 1826)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Bivalvia,Veneroida,Cardiidae,,,,,
L97ZS,Agardhiella subulata (C. Agardh) Kraft & Wynne,Agardhiella subulata,(C. Agardh) Kraft & Wynne,SPECIES,BOTANICAL,ACCEPTED,Agardhiella,,subulata,SCIENTIFIC,<i>Agardhiella</i> <i>subulata</i> (C. Agardh) Kraft & Wynne,EXACT,100,Eukaryota,Plantae,Rhodophyta,Eurhodophytina,Florideophyceae,Gigartinales,,Solieriaceae,,,,Agardhiella,,Agardhiella subulata,CS5HF,P,L2MHG,6S,BN,39P,,626YQ,,,,QJY,,L97ZS,FALSE,Agardhiella subulata (C.Agardh) Kraft & M.J.Wynne,Plantae,R00371,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agardhiella subulata,(C.Agardh) Kraft & M.J.Wynne,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Rhodophyta,Florideophyceae,Gigartinales,Areschougiaceae,,,,,
65RJW,"Agetus flaccus (Giesbrecht, 1891)",Agetus flaccus,"(Giesbrecht, 1891)",SPECIES,ZOOLOGICAL,ACCEPTED,Agetus,,flaccus,SCIENTIFIC,"<i>Agetus</i> <i>flaccus</i> (Giesbrecht, 1891)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Copepoda,,,Corycaeidae,,,,Agetus,,Agetus flaccus,CS5HF,N,RT,KZX8B,B8V3R,,,M2QBT,,,,7NN9Y,,65RJW,FALSE,"Agetus flaccus (Giesbrecht, 1891)",Animalia,R20757,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,Neocopepoda,,Podoplea,,,,7NF5S,,7NF5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agetus flaccus,"(Giesbrecht, 1891)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,,,,,
663JW,"Agetus typicus Krøyer, 1849",Agetus typicus,"Krøyer, 1849",SPECIES,ZOOLOGICAL,ACCEPTED,Agetus,,typicus,SCIENTIFIC,"<i>Agetus</i> <i>typicus</i> Krøyer, 1849",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Copepoda,,,Corycaeidae,,,,Agetus,,Agetus typicus,CS5HF,N,RT,KZX8B,B8V3R,,,M2QBT,,,,7NN9Y,,663JW,FALSE,"Agetus typicus Krøyer, 1849",Animalia,R20758,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,Neocopepoda,,Podoplea,,,,7NF5S,,7NF5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agetus typicus,"Krøyer, 1849",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,,,,,
